br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.IntQueueTest::setUp,1,5
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.IntQueueTest::setUp,2,5
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::size,0,11
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,2,21
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,3,4
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.IntQueueTest::setUp,3,5
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::addTailNode,0,8
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,2,21
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,2,21
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,2,21
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,2,21
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::size,0,11
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,2,21
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,2,21
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::size,0,11
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.IntQueueTest::setUp,3,5
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.IntQueueTest::setUp,1,5
